1403715278362142976,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1403715278412143104,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1403715278462142976,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1403715278512143104,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1403715278562142976,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1403715278612143104,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1403715278662142976,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1403715278712143104,0.001879,-0.037703,0.013228,0.999826,0.017239,0.001296,0.007056
1403715278762142976,0.002397,-0.052171,0.015263,0.999742,0.020730,0.000307,0.009293
1403715278812143104,0.003637,-0.069468,0.016903,0.999675,0.023088,-0.000800,0.010748
1403715278862142976,0.004756,-0.087965,0.018025,0.999576,0.026228,-0.002098,0.012444
1403715278912143104,0.008844,-0.109478,0.018088,0.999576,0.025834,-0.003377,0.013034
1403715278962142976,0.011221,-0.129340,0.018459,0.999565,0.026104,-0.003924,0.013136
1403715279012143104,0.012583,-0.145737,0.019486,0.999581,0.025847,-0.004004,0.012435
1403715279062142976,0.013649,-0.156584,0.022157,0.999596,0.025239,-0.004260,0.012331
1403715279112143104,0.013947,-0.163918,0.025478,0.999605,0.024943,-0.004374,0.012226
1403715279162142976,0.012602,-0.165071,0.030461,0.999629,0.024463,-0.004155,0.011246
1403715279212143104,0.010925,-0.163785,0.035937,0.999660,0.023582,-0.003827,0.010419
1403715279262142976,0.008904,-0.161213,0.041217,0.999682,0.022850,-0.003791,0.009944
1403715279312143104,0.006961,-0.158179,0.046233,0.999705,0.021907,-0.003710,0.009827
1403715279362142976,0.005572,-0.156349,0.050201,0.999724,0.020699,-0.003821,0.010456
1403715279412143104,0.004358,-0.155904,0.053333,0.999718,0.020402,-0.004305,0.011397
1403715279462142976,0.003300,-0.155974,0.056502,0.999738,0.019164,-0.004577,0.011650
1403715279512143104,0.002855,-0.157409,0.058584,0.999744,0.018550,-0.004916,0.011985
1403715279562142976,0.002463,-0.159349,0.060409,0.999752,0.018625,-0.004757,0.011288
1403715279612143104,0.003021,-0.162481,0.061611,0.999769,0.017692,-0.004832,0.011214
1403715279662142976,0.003377,-0.166222,0.061979,0.999779,0.017086,-0.005095,0.011115
1403715279712143104,0.004072,-0.170386,0.062026,0.999774,0.017241,-0.005240,0.011284
1403715279762142976,0.005414,-0.175562,0.062182,0.999776,0.016810,-0.005559,0.011563
1403715279812143104,0.006894,-0.181120,0.061419,0.999778,0.016201,-0.005883,0.012138
1403715279862142976,0.008334,-0.187225,0.060178,0.999787,0.015438,-0.006173,0.012224
1403715279912143104,0.010076,-0.193705,0.058964,0.999802,0.014310,-0.006327,0.012272
1403715279962142976,0.012458,-0.199973,0.057221,0.999843,0.011331,-0.006463,0.011966
1403715280012143104,0.014495,-0.205677,0.055729,0.999890,0.005288,-0.006744,0.012103
1403715280062142976,0.016326,-0.211158,0.054680,0.999901,-0.002364,-0.007010,0.011931
1403715280112143104,0.018858,-0.217375,0.053525,0.999898,-0.009464,-0.006154,0.008756
1403715280162142976,0.021312,-0.224596,0.053056,0.999876,-0.013497,-0.005542,0.005852
1403715280212143104,0.023369,-0.232173,0.053352,0.999878,-0.015004,-0.004149,0.001178
1403715280262142976,0.025392,-0.240704,0.054530,0.999889,-0.014286,-0.002819,-0.002996
1403715280312143104,0.028144,-0.250478,0.056875,0.999897,-0.012791,-0.002219,-0.006161
1403715280362142976,0.029412,-0.261079,0.059848,0.999908,-0.010523,-0.001312,-0.008486
1403715280412143104,0.030388,-0.272470,0.063090,0.999917,-0.008182,0.000403,-0.009937
1403715280462142976,0.030300,-0.284733,0.066949,0.999947,-0.007469,0.001821,-0.006870
1403715280512143104,0.030087,-0.296547,0.071661,0.999973,-0.006035,0.004241,-0.000477
1403715280562142976,0.029571,-0.307161,0.076905,0.999939,-0.004776,0.008039,0.005805
1403715280612143104,0.028479,-0.319274,0.082788,0.999811,-0.003258,0.013991,0.013119
1403715280662142976,0.026415,-0.330121,0.089098,0.999568,-0.002372,0.022456,0.018802
1403715280712143104,0.026446,-0.341330,0.095853,0.999179,-0.001817,0.031688,0.025186
1403715280762142976,0.025219,-0.351220,0.103014,0.998634,-0.002104,0.042076,0.030913
1403715280812143104,0.023953,-0.360686,0.110156,0.997916,-0.002990,0.053092,0.036550
1403715280862142976,0.022581,-0.369836,0.117207,0.997060,-0.002852,0.064311,0.041560
1403715280912143104,0.021260,-0.378256,0.124971,0.996078,-0.003019,0.075427,0.046161
1403715280962142976,0.020290,-0.386202,0.132007,0.995171,-0.002930,0.084445,0.049943
1403715281012143104,0.018778,-0.393892,0.139490,0.994268,-0.002970,0.092431,0.053657
1403715281062142976,0.017696,-0.400318,0.146599,0.993477,-0.003470,0.099371,0.055825
1403715281112143104,0.015905,-0.407218,0.153635,0.992733,-0.003565,0.105358,0.058038
1403715281162142976,0.014500,-0.415651,0.161347,0.992114,-0.003773,0.110199,0.059599
1403715281212143104,0.012564,-0.422633,0.168944,0.991491,-0.004179,0.114854,0.061122
1403715281262142976,0.010818,-0.430362,0.176656,0.990765,-0.005146,0.119628,0.063616
1403715281312143104,0.010095,-0.433804,0.183199,0.989960,-0.005788,0.124901,0.065916
1403715281362142976,0.007878,-0.441520,0.191976,0.988905,-0.007940,0.131535,0.068568
1403715281412143104,0.007091,-0.446695,0.199812,0.987757,-0.009459,0.138481,0.071205
1403715281462142976,0.006449,-0.450452,0.208137,0.986346,-0.009988,0.146941,0.073688
1403715281512143104,0.005902,-0.455018,0.216635,0.984640,-0.010879,0.156414,0.076812
1403715281562142976,0.005483,-0.458683,0.225460,0.982611,-0.011959,0.167174,0.079905
1403715281612143104,0.005037,-0.462821,0.234517,0.980203,-0.012842,0.178957,0.083741
1403715281662142976,0.005223,-0.463812,0.243349,0.977472,-0.012897,0.191241,0.088369
1403715281712143104,0.005241,-0.467079,0.252971,0.974318,-0.014115,0.204616,0.092938
1403715281762142976,0.004963,-0.471533,0.263247,0.970792,-0.015843,0.218326,0.098217
1403715281812143104,0.004101,-0.474452,0.273617,0.966898,-0.017335,0.232572,0.103532
1403715281862142976,0.004185,-0.473255,0.283942,0.962812,-0.016822,0.246770,0.108698
1403715281912143104,0.007758,-0.472261,0.292611,0.958823,-0.017414,0.259680,0.113676
1403715281962142976,0.007876,-0.473474,0.303899,0.954340,-0.018149,0.273339,0.119131
1403715282012143104,0.008286,-0.475924,0.315117,0.949701,-0.019348,0.286591,0.124734
1403715282062142976,0.007428,-0.476871,0.327851,0.944811,-0.020007,0.300070,0.129958
1403715282112143104,0.007973,-0.476535,0.339271,0.940208,-0.020518,0.312771,0.133279
1403715282162142976,0.008390,-0.475374,0.351128,0.935487,-0.020743,0.324555,0.138196
1403715282212143104,0.008937,-0.476987,0.362695,0.930600,-0.021491,0.336748,0.141852
1403715282262142976,0.009370,-0.477383,0.375234,0.925577,-0.022548,0.348477,0.146156
1403715282312143104,0.009574,-0.477500,0.387935,0.920423,-0.023482,0.360114,0.150291
1403715282362142976,0.010119,-0.478090,0.401313,0.914976,-0.024337,0.372044,0.154307
1403715282412143104,0.011202,-0.478143,0.413950,0.909722,-0.026467,0.383499,0.156952
1403715282462142976,0.011237,-0.480145,0.428528,0.903917,-0.027621,0.395003,0.161689
1403715282512143104,0.012099,-0.481620,0.442712,0.898198,-0.028261,0.406419,0.165122
1403715282562142976,0.013251,-0.482363,0.457398,0.892383,-0.028688,0.417475,0.168952
1403715282612143104,0.014521,-0.483089,0.472259,0.886685,-0.027773,0.428345,0.171872
1403715282662142976,0.015439,-0.484151,0.487858,0.880924,-0.026409,0.438721,0.175497
1403715282712143104,0.016410,-0.485232,0.503440,0.874956,-0.024939,0.448929,0.179700
1403715282762142976,0.017384,-0.486192,0.519244,0.869094,-0.023164,0.458306,0.184647
1403715282812143104,0.018394,-0.487081,0.535494,0.863019,-0.022555,0.467567,0.189920
1403715282862142976,0.019228,-0.487603,0.551471,0.856930,-0.022013,0.477356,0.193176
1403715282912143104,0.020441,-0.487869,0.567723,0.850690,-0.021161,0.487357,0.195864
1403715282962142976,0.021514,-0.487930,0.583919,0.844276,-0.020817,0.496926,0.199575
1403715283012143104,0.022674,-0.487942,0.599533,0.837813,-0.019767,0.506296,0.203329
1403715283062142976,0.023418,-0.488650,0.615368,0.831064,-0.018381,0.515659,0.207583
1403715283112143104,0.024110,-0.489079,0.631091,0.824320,-0.017126,0.524517,0.212332
1403715283162142976,0.024813,-0.489792,0.646424,0.817567,-0.015132,0.533027,0.217343
1403715283212143104,0.025543,-0.490151,0.661376,0.810718,-0.013202,0.541584,0.221922
1403715283262142976,0.025936,-0.490491,0.676023,0.803913,-0.012154,0.550181,0.225560
1403715283312143104,0.026044,-0.490829,0.689962,0.797110,-0.011090,0.558279,0.229821
